"__typename","brandType","contentDirectFeedbackPromptId","customData/doWeEndorseIt","customData/hotel","hotelId","id","impressionAnalytics","impressionAnalytics/__typename","impressionAnalytics/event","impressionAnalytics/referrerId","locale","managementResponses/0/__typename","managementResponses/0/header/__typename","managementResponses/0/header/text","managementResponses/0/id","managementResponses/0/response","photoSection","photoSection/__typename","photoSection/exitAnalytics/__typename","photoSection/exitAnalytics/linkName","photoSection/exitAnalytics/referrerId","photoSection/imageClickAnalytics/__typename","photoSection/imageClickAnalytics/linkName","photoSection/imageClickAnalytics/referrerId","photoSection/navClickAnalytics/__typename","photoSection/navClickAnalytics/linkName","photoSection/navClickAnalytics/referrerId","photos/0/__typename","photos/0/description","photos/0/url","photos/1/__typename","photos/1/description","photos/1/url","photos/2/__typename","photos/2/description","photos/2/url","photos/3/__typename","photos/3/description","photos/3/url","photos/4/__typename","photos/4/description","photos/4/url","photos/5/__typename","photos/5/description","photos/5/url","photos/6/__typename","photos/6/description","photos/6/url","photos/7/__typename","photos/7/description","photos/7/url","propertyReviewSource","reviewAuthorAttribution/__typename","reviewAuthorAttribution/text","reviewFooter/__typename","reviewFooter/messages/0/__typename","reviewFooter/messages/0/seoStructuredData/__typename","reviewFooter/messages/0/seoStructuredData/content","reviewFooter/messages/0/seoStructuredData/itemprop","reviewFooter/messages/0/seoStructuredData/itemscope","reviewFooter/messages/0/seoStructuredData/itemtype","reviewFooter/messages/0/text/__typename","reviewFooter/messages/0/text/text","reviewInteractionSections/0/__typename","reviewInteractionSections/0/accessibilityLabel","reviewInteractionSections/0/feedbackAnalytics/__typename","reviewInteractionSections/0/feedbackAnalytics/linkName","reviewInteractionSections/0/feedbackAnalytics/referrerId","reviewInteractionSections/0/primaryDisplayString","reviewInteractionSections/0/reviewInteractionType","reviewInteractionSections/1/__typename","reviewInteractionSections/1/accessibilityLabel","reviewInteractionSections/1/feedbackAnalytics","reviewInteractionSections/1/primaryDisplayString","reviewInteractionSections/1/reviewInteractionType","reviewInteractionSections/2/__typename","reviewInteractionSections/2/accessibilityLabel","reviewInteractionSections/2/feedbackAnalytics","reviewInteractionSections/2/primaryDisplayString","reviewInteractionSections/2/reviewInteractionType","reviewInteractionSections/3/__typename","reviewInteractionSections/3/accessibilityLabel","reviewInteractionSections/3/feedbackAnalytics","reviewInteractionSections/3/primaryDisplayString","reviewInteractionSections/3/reviewInteractionType","reviewPosition","reviewRegion","reviewScoreWithDescription/__typename","reviewScoreWithDescription/label","reviewScoreWithDescription/value","seeMoreAnalytics/__typename","seeMoreAnalytics/linkName","seeMoreAnalytics/referrerId","submissionTime/__typename","submissionTime/longDateFormat","superlative","text","themes","themes/0/__typename","themes/0/icon/__typename","themes/0/icon/id","themes/0/label","themes/1/__typename","themes/1/icon/__typename","themes/1/icon/id","themes/1/label","title","translationInfo","translationInfo/__typename","translationInfo/loadingTranslationText","translationInfo/seeOriginalText","translationInfo/targetLocale","translationInfo/translatedBy/__typename","translationInfo/translatedBy/description","translationInfo/translationCallToActionLabel","travelers/0","travelers/1","travelers/2","travelers/3"
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6506a811fa31d01dd8708d02",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 18, 2023","53c235e9-8b0e-40a7-afcc-56eb8fca5614","Dear Shivonne;It was a pleasure to welcome you at Moon Palace Cancun, thank you for recognize the excellent work and service provided by the team.We remain at your service.Regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Shivonne","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Shivonne","author","true","https://schema.org/Person","EGDSPlainText","Stayed 1 night in Sep 2023","PropertyReviewInteraction","Mark review 1 as helpful. 0 other users found review 1 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Shivonne's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Shivonne's review",,"See less","REVIEW_COLLAPSE_LABEL","761",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 17, 2023","Excellent","Staff was very attentive. ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6506801108225102c1d91cb3",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 18, 2023","6e639445-a9ad-4ec7-86f0-1a61f70e08ab","Dear Matthew;Thank you for choosing us, it has been a pleasure to welcome you at Moon Palace Cancun.We remain at your service.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Matthew","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Matthew","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Aug 2023","PropertyReviewInteraction","Mark review 2 as helpful. 1 other user found review 2 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Matthew's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Matthew's review",,"See less","REVIEW_COLLAPSE_LABEL","762",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 17, 2023","Excellent","Ladies serving in the play area were amazing.  My kiddos loved being there!",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","650493363e22801e0ba5e7c9",,,,,"en_GB","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 18, 2023","9f82b4b0-6877-4979-a0ab-b617fd89c0f5","Dear Denise;Thank you for choosing us, it was a pleasure to welcome you at Moon Palace Cancun!Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Denise","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Denise","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Sep 2023","PropertyReviewInteraction","Mark review 3 as helpful. 0 other users found review 3 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Denise's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Denise's review",,"See less","REVIEW_COLLAPSE_LABEL","763",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 15, 2023","Excellent","Amazing stay, staff all friendly and fantastic service. Would recommend to everyone!",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6501a4e9bb55057253efbb2e",,,,,"en_CA","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 13, 2023","0f4081e4-f48b-4ac1-8a5c-c8cd2af56a16","Dear Gledon;Thank you for choosing us, it was a pleasure to welcome you at Moon Palace Cancun.We look forward to have you back soon.Regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Glendon, Toronto","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Glendon","author","true","https://schema.org/Person","EGDSPlainText","Stayed 1 night in Sep 2023","PropertyReviewInteraction","Mark review 4 as helpful. 0 other users found review 4 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Glendon's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Glendon's review",,"See less","REVIEW_COLLAPSE_LABEL","764",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 13, 2023","Excellent","Everything was great!! Can’t wait to go back",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with group",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6500d249835d7d0c1ab2aa20",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 13, 2023","2b41bdcd-799c-4959-9e64-e54c281668e4","Dear Dinneen;Thank you for choosing us, it was a pleasure to welcome you.Receive an apology for the difficulties you encountered upon check in of your stay and the misunderstanding that may have been presented, we hope you enjoyed a pleasant stay, we look forward to welcoming you again soon.Cordially,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Dinneen","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Dinneen","author","true","https://schema.org/Person","EGDSPlainText","","PropertyReviewInteraction","Mark review 5 as helpful. 0 other users found review 5 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Dinneen's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Dinneen's review",,"See less","REVIEW_COLLAPSE_LABEL","765",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 12, 2023","Excellent","Loved my stay. The Staff are friendly and very helpful. Only problem is there was a problem with my room in terms of the description and customer relations did not help or compensate in any way. However, in their defense it could have been the fault of the festival tour we went with. ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities",,,,,"",,,,,,,,,"Traveled with group","Traveled with partner",,
"PropertyReview","Orbitz",,"no opinion","Prague Hotel Krystal","428588","64ffc7acff4b6e49b7d84541",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 12, 2023","cc343002-eb3e-4bc5-8da0-3942351edeb0","Dear Paulette;Thank you for choosing us, it was a pleasure to welcome you at Moon Palace Cancun.We remain at your service.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","paulette","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","paulette","author","true","https://schema.org/Person","EGDSPlainText","Stayed 1 night in Sep 2023","PropertyReviewInteraction","Mark review 6 as helpful. 0 other users found review 6 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from paulette's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from paulette's review",,"See less","REVIEW_COLLAPSE_LABEL","766",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 12, 2023","Good","Staff was very professional and friendly , issues was addressed immediately ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","64ffc36e51bade2b2dd1aa8d",,,,,"en_CA","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 12, 2023","7670ee5d-b735-40ac-91ae-5e85c91d1c39","Dear Neil;We thank you for choosing us and making us part of your vacation.We appreciate your valuable feedback and you can be sure that it will be taken on board with the team to improve.We look forward to welcoming you back soon.Regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Neil","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Neil","author","true","https://schema.org/Person","EGDSPlainText","Stayed 1 night in Sep 2023","PropertyReviewInteraction","Mark review 7 as helpful. 0 other users found review 7 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Neil's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Neil's review",,"See less","REVIEW_COLLAPSE_LABEL","767",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 12, 2023","Good","Service was good at front desk, some staff prepared to stand around and chat rather then serving guest.",,"ReviewThemes","Icon","sentiment_4","Liked: Property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","64fdaf30d974bf7bcd35fd93",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 11, 2023","e57342d9-1547-4ea5-990b-37ec2610b1cc","Dear Wilfredo;Thank you for choosing us and making us part of your vacation.We remain at your service and look forward to welcome you back at Moon Palace Cancun.Regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Wilfredo","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Wilfredo","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Sep 2023","PropertyReviewInteraction","Mark review 8 as helpful. 1 other user found review 8 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Wilfredo's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Wilfredo's review",,"See less","REVIEW_COLLAPSE_LABEL","768",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 10, 2023","Excellent","It’s a great Hotel for kids I like everything and have no complaints about anything. ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children","Traveled with group",,
"PropertyReview","Hotels",,"no opinion","Prague Hotel Krystal","428588","64fb798af69fd9613b82faec",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 11, 2023","af4ced67-528a-4804-a358-b763e4598633","Thank you for choosing us and making us part of your vacation.We look forward to welcome you back at Moon Palace Cancun.Best regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Bilal","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Bilal","author","true","https://schema.org/Person","EGDSPlainText","Stayed 2 nights in Sep 2023","PropertyReviewInteraction","Mark review 9 as helpful. 0 other users found review 9 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Bilal's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Bilal's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"769",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 8, 2023","Excellent","",,,,,,,,,,"",,,,,,,,,,,,
"PropertyReview","Hotels",,"no opinion","Prague Hotel Krystal","428588","64fa088f71b6aa3e5a288235",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Sep 11, 2023","bda76273-4e2e-4fc1-a843-c3d11439115c","Thank you for choosing Moon Palace Cancun, it was a pleasure to welcome you.We remain at your service.Regards,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Simoni","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Simoni","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Sep 2023","PropertyReviewInteraction","Mark review 10 as helpful. 0 other users found review 10 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Simoni's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Simoni's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"770",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Sep 7, 2023","Excellent","",,,,,,,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","661c064e5088695e8f18e204",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on May 6, 2024","29e4c54e-9ff2-4149-b3f2-d4f42c18cdf5","Dear Alison,Thank you for choosing to vacation with us here at Moon Palace Cancun. We appreciate to sharing your ratings on your stay. We would like to hear more about your experience, so we are inviting you to write to us and tell us how we could have exceeded your expectations. We look forward to hearing from you.Sincerely",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Alison","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Alison","author","true","https://schema.org/Person","EGDSPlainText","Stayed 5 nights in Apr 2024","PropertyReviewInteraction","Mark review 1 as helpful. 0 other users found review 1 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Alison's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Alison's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"311",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Apr 14, 2024","Okay","",,,,,,,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","661b4157f7275346d06854b6",,,,,"en_CA","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Apr 15, 2024","d3b32b10-53f2-48fa-9fbc-4e5f8b93f35d","Dear Azal,Fantastic!We appreciate your recommendation of our resort. We are delighted to have your 5 stars ratings, and we cant wait to have you back.Best Regards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Azal","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Azal","author","true","https://schema.org/Person","EGDSPlainText","Stayed 5 nights in Apr 2024","PropertyReviewInteraction","Mark review 2 as helpful. 0 other users found review 2 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Azal's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Azal's review",,"See less","REVIEW_COLLAPSE_LABEL","312",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Apr 14, 2024","Excellent","I really recommend this the palace resort in all of them paradise on earth",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with partner",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","661ad4bff7275346d06407d3",,,,,"en_CA","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Apr 20, 2024","86bf791a-7088-43f2-af13-608d6083e017","Hello Mr,Thank you for making it Moon Palace Cancun, your destination resort. We are pleased you have shared valuable feedback. It was our pleasure hosting your fantastic experience and we look forward to your nest stay.Best Regards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Mr","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Mr","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Apr 2024","PropertyReviewInteraction","Mark review 3 as helpful. 0 other users found review 3 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Mr's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Mr's review",,"See less","REVIEW_COLLAPSE_LABEL","313",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Apr 13, 2024","Good","Good kid friendly activities, friendly staff and elaborate facilities",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6619f8d85088695e8f07427a",,,,,"en_US","ManagementResponse","LodgingHeader","Response from Moon Palace Cancun on Apr 15, 2024","8c50b54e-8e35-4cdb-9b7c-42ac5ca8083c","Dear Vasudeva,Thank you for choosing to vacation with us here at Moon Palace Cancun. We appreciate you sharing your valuable feedback on your recent stay. We are sorry to hear your expectations were not met. We have shared your review with the respective department for their follow up.Kindest Regards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Vasudeva Reddy","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Vasudeva Reddy","author","true","https://schema.org/Person","EGDSPlainText","Stayed 5 nights in Apr 2024","PropertyReviewInteraction","Mark review 4 as helpful. 0 other users found review 4 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Vasudeva Reddy's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Vasudeva Reddy's review",,"See less","REVIEW_COLLAPSE_LABEL","314",,"LodgingEnrichedMessage","2 out of 10 Terrible","2/10 Terrible","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Apr 13, 2024","Terrible","Food is pretty mediocre, couldn’t get reservations for Dinner at couple of restaurants and staff wouldn’t help either. It is insane to stay at this resort and not being able to have Dinner at advertised restaurants. This is not a cheap place either, neither breakfast nor Lunch/Dinner I can even rate average, it is mediocre at best. Property has amazing pools, and great beach",,,,,,,,,,"",,,,,,,,,"Traveled with family",,,
